,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sdg_17,district,total
10,0.24782758318754855,0.21992070772823283,0.25407960356102405,0.2832499680376736,0.2984253948278686,0.29150822185440106,0.19757437616892873,0.22079322142474833,0.2639139950110546,0.24683658085765656,0.18081520513247132,0.19444791014351007,0.2609009824135386,0.18149469980891522,0.2055993985425428,0.17441136990976114,0.2921157455668777,Dakshina Kannada,0.23611264495157377
11,0.143903719,0.14719610098318894,0.13740854093825705,0.16653272964448115,0.18636920994007725,0.15580223497346252,0.13468584026492486,0.12428945303428121,0.1396472992015779,0.1474500953157847,0.13015814127105266,0.1031709626508077,0.2106369455835162,0.14060562033420013,0.1361023514035093,0.17407103938243002,0.17434238984674352,Udupi,0.15013956904555623
12,0.2742889135240045,0.2719258479668705,0.2997599011979749,0.3151805501054762,0.32461349318039007,0.3587724961624384,0.3014173235260016,0.31905190173223075,0.45789584088030094,0.325692156,0.3376558566014992,0.24679786199420498,0.3020435368944113,0.3131750157027861,0.34022241810959125,0.21485296901723114,0.27989132080439666,Hassan,0.3107786707940412
13,0.091795976,0.090043955,0.078238151,0.11472871898476696,0.11987300582277725,0.072391091,0.074726304,0.034389088,0.030351472,0.099811072,0.073132007,0.046468674416786045,0.10537012904983947,0.065120504,0.075359165,0.034653749,0.093834543,Kodagu,0.076487506
14,0.20855673376350337,0.2682195069903155,0.2486381402437353,0.2701941111576366,0.2814626479642089,0.3222975246204426,0.2594069241510494,0.2773980840933174,0.3765519424180793,0.2890037034240902,0.28095757371469704,0.2243705167823585,0.2761559399281839,0.2614784937622666,0.29196948679902185,0.17749229266301544,0.2348024458832406,Mandya,0.2675856510799508
15,0.3643235002849886,0.33999688599065625,0.3992944648956729,0.3572786376309323,0.39075901035706306,0.4207160830290183,0.33198600175357645,0.3258950641086388,0.4433781803135498,0.3611940295368048,0.3631649688316392,0.3035612429692473,0.38793690256779323,0.3455550717397574,0.3649397693891164,0.3870432018343819,0.36375925017042526,Mysuru,0.367693074
16,0.15068519302165426,0.15953844551779534,0.1435758196668963,0.15238125171446143,0.17858588852766535,0.1392607875619549,0.17102878965945367,0.14395162641267067,0.16254880703013416,0.14103459975383056,0.17314615702805455,0.13196228083601913,0.20598390297698643,0.16559500551703368,0.15199555749952529,0.12120063940979393,0.094856042,Chamarajanagara,0.1521959290896458
17,0.6483651345697059,0.5128222271251458,0.6137330634504821,0.5643110341375337,0.565663523,0.6686719958261352,0.5167772462014262,0.6416163306651673,0.781717807,0.506453516,0.5351259232950509,0.5316436596331927,0.5646593201151219,0.5298438691047563,0.5477313006832925,0.4365484708443593,0.55283416,Belagavi,0.5716775635713751
18,0.2837043878708044,0.31355011211767864,0.2729658084822966,0.2877410372363616,0.29021424591260464,0.30846990043000494,0.3676347842687695,0.20024759821773253,0.2770385945150913,0.2423011266474601,0.4125843813977077,0.24799781907180837,0.32636000892975925,0.4024014976374548,0.36354455393603424,0.2147126866891169,0.26975408024444847,Vijayapura,0.2988954484473608
19,0.2552173844961664,0.2565961293361197,0.2473768458968626,0.2522928615500664,0.2806271709065097,0.28185509942869247,0.23624430622015655,0.2245706113840453,0.2839287415824631,0.24652439595267137,0.25963117828983123,0.21215237705074655,0.30051560980718856,0.24305838391628434,0.25656141031793706,0.22197707749325213,0.26031000828581735,Bagalkot,0.2540846818773418
20,0.16296115757380422,0.18909507165784933,0.19185308384279287,0.2103019569341727,0.22418998310451285,0.17408980857719922,0.152294236,0.14530341822563253,0.1639990596998199,0.16986273853110231,0.1600413545221345,0.1629674225369148,0.25806751,0.15033398239812115,0.15578120508339258,0.23547613391326766,0.2302343340015639,Dharwad,0.18452073273667002
21,0.1061748483501115,0.15200203278338434,0.11919883198876907,0.16449661308113542,0.1971739323753307,0.12654927572155153,0.15928064056335584,0.11386391775359937,0.14530343209112911,0.12881361692761942,0.1769437361116322,0.11622216750741472,0.21385207063371645,0.16304011129372506,0.154307588,0.1061625333286313,0.13956265475837357,Gadag,0.14605576491493566
22,0.2117574339497303,0.22842275495244296,0.23549475010600834,0.24093578777623467,0.250170971,0.2405704354479144,0.20266769274418242,0.20676625772985374,0.26612320559482017,0.21757993564475248,0.2158022344892061,0.208180126,0.2802048290713104,0.199278033,0.21752259040101996,0.16664490911697094,0.20770574724691965,Haveri,0.22328398200981414
23,0.22966138298575914,0.21415334332121247,0.27601371111669265,0.27381033791863085,0.23465758860278751,0.3324187842685377,0.18949757046898238,0.2897414132469345,0.3766716776354861,0.19523720303982756,0.16892925954816923,0.2134511573924005,0.1917515483658013,0.15547059837576888,0.2054601749257001,0.2555548467889514,0.22283892070780187,Uttara Kannada,0.23678350110055552
24,0.2865126961828052,0.32057974226789177,0.3457126372900311,0.35374833655593996,0.39470470836380034,0.3247903706097339,0.3838019032361868,0.24699497351690192,0.3244165582493557,0.40873928330593684,0.4229226355319539,0.2720907473781135,0.41351296666306897,0.42264002902678555,0.40457157005866384,0.2348479286660912,0.3165366251850241,Ballari,0.34571315953460496
25,0.1825152370239445,0.2164065465248566,0.20960598310375053,0.23516025846587088,0.259378035,0.2191587790510576,0.25356411111281923,0.16368898941787635,0.24173467416361538,0.22218816863030505,0.27260248397605225,0.1752392944156247,0.32797290344722657,0.26806698017804875,0.2478100199997296,0.1736379746759469,0.213790473,Bidar,0.22838358303479164
26,0.280152737,0.34302157042654385,0.36788876956777605,0.37233693606076756,0.418834228,0.36784643348972496,0.4328950026510806,0.3101341846311861,0.4582376948631054,0.41176797287574574,0.5219957867241394,0.2780721633012662,0.38130250168117413,0.49803394530521483,0.4826182699171337,0.24487324898796864,0.3339531838849053,Kalburgi,0.3825861546470614
27,0.14695567208322077,0.15057567124002075,0.14671554540626608,0.14981421720496668,0.1760975828671346,0.12471771815767899,0.2190295805692968,0.100423472,0.1506841243921158,0.14671649222322533,0.2657743584114988,0.11623446032632358,0.30313527475520724,0.25105008103576587,0.21162888347521244,0.14450230012375045,0.10172681977991385,Yadgir,0.17092836786488688
28,0.31581039975317904,0.28452017747524033,0.2734385158619247,0.27572719529760653,0.2933084440333554,0.25984730581773174,0.39331001252472947,0.2780148391674917,0.35338863829356826,0.29066409378061403,0.4569015942681522,0.2497421170334317,0.34108216620238646,0.4468265494454833,0.3971410721643407,0.26935024041127265,0.19912375025836473,Raichur,0.3163645359875808
29,0.19839622265282866,0.24146126799640982,0.19135548988371276,0.22566185011796447,0.23443029400143986,0.17921014956811537,0.22181946855689783,0.17823336717754723,0.22884926347506326,0.206278527,0.25371917814105566,0.2047578577099691,0.2772538922143916,0.23647266840145073,0.22023369018863764,0.1612327018984274,0.17301038842291017,Koppal,0.21366919277477492
