,dept_1,dept_2,dept_3,dept_4,dept_5,dept_6,dept_7,dept_8,dept_9,dept_10,dept_11,dept_12,dept_13,dept_14,dept_15,dept_16,dept_17,dept_18,district,total
17,0.541990415,0.4020692807470566,0.2896146936522298,0.4147757725551577,0.5011411059612646,0.15321652108888043,0.574345676,0.6999871140790284,0.3336968756836716,0.5704468456095865,0.583439376,0.5009933522168055,0.8795085662047174,0.5701452061040767,0.5069687418582992,0.3580305377199374,0.6255465486339653,0.46448671302575195,Belagavi,0.4983557412453139
18,0.20091622078745588,0.3087834137813277,0.088689936,0.3373846946770158,0.2199167328681111,0.14049511030280606,0.2717267571871096,0.37849382802890325,0.19149165174890714,0.26383069428206146,0.32045855972584303,0.32939996614337164,0.25198619223835755,0.2048453426977847,0.45818028523866594,0.1761952578963023,0.31273659669386505,0.48792648187374965,Vijayapura,0.27463654009492144
19,0.21910079125508736,0.2916567026967589,0.046834146,0.25306495521138833,0.28078483651068703,0.1800281761446822,0.2835685707513376,0.3518210192398178,0.14574049386917823,0.2521431090335638,0.27158025243866873,0.33015189344960305,0.2833895794280243,0.19449167007232046,0.3141350327823802,0.1539461503924854,0.20782303683858358,0.24511071246716737,Bagalkot,0.23918728490625168
20,0.1485615899633736,0.2377790701635776,0.10838528023707154,0.18180824436571966,0.1407530104163154,0.3058605626900457,0.3922464916198081,0.16082797879919017,0.1296901699817426,0.23077602970877065,0.19288205303422637,0.20507568975388296,0.20157631965407277,0.13131718987466268,0.21996890231007465,0.07985538,0.18802295231683977,0.13288317524775728,Dharwad,0.18823722724001268
21,0.11232953422977157,0.22753444492447084,0.032051512,0.17194795383971342,0.093803218,0.038607235,0.17896631224968895,0.17632338564314948,0.076109519,0.16038710178384213,0.083276325,0.2448403831920276,0.12231245112119787,0.1543553140903571,0.265025912,0.063715845,0.19852283948815377,0.1784669092287855,Gadag,0.1432542330546785
22,0.17576133240298217,0.25618296643141913,0.12787132241514576,0.22798208925243865,0.21084861733958007,0.043459559,0.25446872517682034,0.3083597160221179,0.09913582,0.23345910474385273,0.20501130775124102,0.2666404273269039,0.2907342122051098,0.22149455453227346,0.3055824704397013,0.11386259214129031,0.22469628082187085,0.1857033209745437,Haveri,0.20840302326989024
23,0.2198988553148949,0.19606250526651037,0.6316118511303392,0.16423365983109486,0.2921529820603746,0.16836501319390032,0.084573885,0.42343800471495857,0.244963155,0.25389500250138414,0.23840632671233059,0.23262833769820088,0.21530750496314593,0.4897701524945729,0.23959207360249354,0.2200356212637835,0.1415891083491096,0.079340414,Uttara Kannada,0.2519924695954135
24,0.25167158071311724,0.4560617622109333,0.08576501,0.28683928405013015,0.27956576094132524,0.045232976,0.509628449,0.25010084420314665,0.18147892543054675,0.27313345673728934,0.3887884379312513,0.5419262430137042,0.3918832131322163,0.1976437099456503,0.4101887273615054,0.19673880888443035,0.3336246915110635,0.47196422461469795,Ballari,0.30845756144075565
25,0.18277834569655613,0.3398098895915525,0.12878162547596886,0.22611853503840593,0.14777425124419136,0.060189972,0.097997971,0.22105226724173757,0.078074778,0.2263891760243012,0.20743372435556987,0.2981114142573322,0.24437237858039815,0.14880940497940043,0.40004450317752327,0.11778755837001427,0.3015882291128282,0.28631988,Bidar,0.20630188360335167
26,0.2831997845500907,0.3534961396663975,0.13695028352087107,0.31684038979817025,0.26236545807090267,0.047706118,0.32587934344817954,0.1861421065055511,0.1704383773865555,0.347247595,0.3819747933337818,0.560336782,0.48993259301721226,0.2715781453468422,0.3503168194622631,0.14678854372691758,0.3448082875263596,0.5840738118164166,Kalburgi,0.3088930762501923
27,0.09369558,0.3781545816506626,0.059367102,0.17346264683483023,0.18609266640576516,0.061179916,0.075293815,0.070562152,0.047840948,0.10217822735892416,0.11834398043948402,0.20920258427015792,0.1327074569868254,0.1174687147505864,0.35497744477855514,0.050493107,0.14106483449486765,0.2947791792461581,Yadgir,0.14815916316702868
28,0.2067047436179944,0.4086878492410208,0.11450438535328057,0.293184297,0.21317720419618116,0.15039965102237737,0.28108323134975427,0.1295696014286313,0.12301541539433669,0.1883742170037255,0.23672142093147816,0.3630414956878586,0.36636374646741066,0.29030366046460465,0.45720042783571346,0.089695919,0.21545667591590908,0.5253105889974694,Raichur,0.2584885850490191
29,0.12138547378083218,0.347924382,0.045450122,0.27916178666392405,0.16204334229254355,0.013149143543225106,0.17246873105032826,0.087600795,0.089007889,0.1772075111703908,0.17505952485186535,0.28458613191065585,0.191478761,0.22066388873419213,0.36060204899231807,0.090366631,0.12097031652658687,0.2517179984117083,Koppal,0.1772691376468085
